"timestamp [UTC]",message,severityLevel,itemType,customDimensions,"operation_Name","operation_Id","operation_ParentId","client_Type","client_IP","client_City","client_StateOrProvince","client_CountryOrRegion","cloud_RoleName","cloud_RoleInstance",appId,appName,iKey,sdkVersion,itemId
"2/27/2026, 11:25:51.942 PM","Call to StopAsync complete, registered listeners are now stopped",1,trace,"{""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""prop__{OriginalFormat}"":""Call to StopAsync complete, registered listeners are now stopped"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Host.DrainModeManager""}",,aae47721fe900d7477f778c01761d998,7cbf370bbd433ddc,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","b91fbbbe-1433-11f1-88e1-7c1e521d860f"
"2/27/2026, 11:25:51.942 PM","Stopped the listener 'Microsoft.Azure.WebJobs.Extensions.Storage.Common.Listeners.QueueListener' for function 'process_ewa_queue'",1,trace,"{""prop__functionName"":""process_ewa_queue"",""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""prop__{OriginalFormat}"":""Stopped the listener '{listenerName}' for function '{functionName}'"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""prop__listenerName"":""Microsoft.Azure.WebJobs.Extensions.Storage.Common.Listeners.QueueListener""}",,aae47721fe900d7477f778c01761d998,7cbf370bbd433ddc,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","b91fbbbd-1433-11f1-88e1-7c1e521d860f"
"2/27/2026, 11:25:51.939 PM","Stopping the listener 'Microsoft.Azure.WebJobs.Extensions.Storage.Common.Listeners.QueueListener' for function 'process_ewa_queue'",1,trace,"{""prop__functionName"":""process_ewa_queue"",""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""prop__{OriginalFormat}"":""Stopping the listener '{listenerName}' for function '{functionName}'"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""prop__listenerName"":""Microsoft.Azure.WebJobs.Extensions.Storage.Common.Listeners.QueueListener""}",,aae47721fe900d7477f778c01761d998,7cbf370bbd433ddc,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","b91fbbbc-1433-11f1-88e1-7c1e521d860f"
"2/27/2026, 11:25:51.939 PM","Calling StopAsync on the registered listeners",1,trace,"{""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""prop__{OriginalFormat}"":""Calling StopAsync on the registered listeners"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Host.DrainModeManager""}",,aae47721fe900d7477f778c01761d998,7cbf370bbd433ddc,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","b91fbbbb-1433-11f1-88e1-7c1e521d860f"
"2/27/2026, 11:25:51.939 PM","DrainMode mode enabled",1,trace,"{""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""prop__{OriginalFormat}"":""DrainMode mode enabled"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Host.DrainModeManager""}",,aae47721fe900d7477f778c01761d998,7cbf370bbd433ddc,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","b91fbbb9-1433-11f1-88e1-7c1e521d860f"
"2/27/2026, 11:22:14.118 PM","Executed 'Functions.process_ewa_queue' (Failed, Id=a868d8bf-ac83-452f-8192-b766099c87e2, Duration=191204ms)",3,trace,"{""prop__invocationId"":""a868d8bf-ac83-452f-8192-b766099c87e2"",""InvocationId"":""a868d8bf-ac83-452f-8192-b766099c87e2"",""prop__functionName"":""Functions.process_ewa_queue"",""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""prop__{OriginalFormat}"":""Executed '{functionName}' ({status}, Id={invocationId}, Duration={executionDuration}ms)"",""LogLevel"":""Error"",""EventId"":""3"",""Category"":""Function.process_ewa_queue"",""EventName"":""FunctionCompleted"",""prop__status"":""Failed"",""prop__executionDuration"":""191204""}","process_ewa_queue",8c18cb75ba222e75b13ef2dd5d692474,1817b2a94b5a13e7,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","33f8957b-1433-11f1-88e1-000d3a0b622a"
"2/27/2026, 11:22:14.111 PM","Failed to process queue message: 'CheckOverviewRow' object has no attribute 'priority_bucket'",3,trace,"{""InvocationId"":""a868d8bf-ac83-452f-8192-b766099c87e2"",""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""LogLevel"":""Error"",""Category"":""Function.process_ewa_queue.User""}","process_ewa_queue",8c18cb75ba222e75b13ef2dd5d692474,1817b2a94b5a13e7,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","33f89579-1433-11f1-88e1-000d3a0b622a"
"2/27/2026, 11:22:14.110 PM","Response status: 200
Response headers:
    'Content-Length': '0'
    'Server': 'Microsoft-HTTPAPI/2.0'
    'Strict-Transport-Security': 'REDACTED'
    'x-ms-request-id': 'c9e719f7-a8ab-4b6a-b225-1a9c049851a7'
    'api-supported-versions': 'REDACTED'
    'Date': 'Fri, 27 Feb 2026 23:22:13 GMT'",1,trace,"{""InvocationId"":""a868d8bf-ac83-452f-8192-b766099c87e2"",""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}","process_ewa_queue",8c18cb75ba222e75b13ef2dd5d692474,1817b2a94b5a13e7,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","33f89577-1433-11f1-88e1-000d3a0b622a"
"2/27/2026, 11:22:14.106 PM","Request URL: 'https://ewa-events.uksouth-1.eventgrid.azure.net/api/events?api-version=REDACTED'
Request method: 'POST'
Request headers:
    'Content-Type': 'application/json; charset=utf-8'
    'Content-Length': '447'
    'x-ms-client-request-id': '2624f4d6-1433-11f1-b88f-f25b94d8194b'
    'User-Agent': 'azsdk-python-eventgrid/4.10.0 Python/3.11.13 (Linux-5.15.186.1-1.cm2-x86_64-with-glibc2.31)'
    'aeg-sas-key': 'REDACTED'
A body is sent with the request",1,trace,"{""InvocationId"":""a868d8bf-ac83-452f-8192-b766099c87e2"",""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}","process_ewa_queue",8c18cb75ba222e75b13ef2dd5d692474,1817b2a94b5a13e7,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","33f89574-1433-11f1-88e1-000d3a0b622a"
"2/27/2026, 11:22:14.103 PM","Response status: 200
Response headers:
    'Transfer-Encoding': 'chunked'
    'Content-Type': 'application/json; odata.metadata=none; odata.streaming=true; charset=utf-8'
    'Content-Encoding': 'REDACTED'
    'Vary': 'REDACTED'
    'Strict-Transport-Security': 'REDACTED'
    'Preference-Applied': 'REDACTED'
    'OData-Version': 'REDACTED'
    'request-id': '2619167a-1433-11f1-b88f-f25b94d8194b'
    'elapsed-time': 'REDACTED'
    'Date': 'Fri, 27 Feb 2026 23:22:13 GMT'",1,trace,"{""InvocationId"":""a868d8bf-ac83-452f-8192-b766099c87e2"",""ProcessId"":""34"",""HostInstanceId"":""64e43400-bc51-4963-9ffe-c257969f7865"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}","process_ewa_queue",8c18cb75ba222e75b13ef2dd5d692474,1817b2a94b5a13e7,PC,"0.0.0.0",,,,"ewa-processor-prod","0--5118137f-24ed-46ee-a7b1-2ebeaf868c12","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","33f89572-1433-11f1-88e1-000d3a0b622a"
